,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
3072,"frozenset({'26000030', '26000021', '26000038', '26000014'})","frozenset({'28000000', '27000000'})",0.01385,0.01725,0.01315,0.9494584837545127,55.041071522000735,0.0129110875,19.444410714285738
3073,"frozenset({'26000021', '28000000', '27000000'})","frozenset({'26000030', '26000038', '26000014'})",0.01585,0.01465,0.01315,0.8296529968454259,56.631603880233854,0.0129177975,5.7843694444444465
3074,"frozenset({'26000030', '28000000', '27000000'})","frozenset({'26000021', '26000038', '26000014'})",0.01415,0.0155,0.01315,0.9293286219081273,59.956685284395306,0.012930675,13.930675000000011
3075,"frozenset({'26000038', '28000000', '27000000'})","frozenset({'26000030', '26000021', '26000014'})",0.014,0.01645,0.01315,0.9392857142857143,57.099435518888406,0.012919700000000001,16.19964705882353
3076,"frozenset({'26000014', '28000000', '27000000'})","frozenset({'26000030', '26000021', '26000038'})",0.01485,0.01515,0.01315,0.8855218855218855,58.45028947339178,0.012925022500000001,8.602954411764703
3077,"frozenset({'26000021', '26000038', '28000000'})","frozenset({'26000030', '26000014', '27000000'})",0.01615,0.0147,0.01315,0.8142414860681114,55.390577283545,0.012912595,5.304198333333332
3078,"frozenset({'26000030', '26000038', '28000000'})","frozenset({'26000014', '26000021', '27000000'})",0.0159,0.01565,0.01315,0.8270440251572326,52.84626358832157,0.012901165000000001,5.691332727272725
3079,"frozenset({'26000030', '28000000', '26000014'})","frozenset({'26000021', '26000038', '27000000'})",0.01605,0.0147,0.01315,0.8193146417445484,55.73568991459513,0.012914065,5.453125862068968
3080,"frozenset({'26000038', '28000000', '26000014'})","frozenset({'26000030', '26000021', '27000000'})",0.0154,0.01485,0.01315,0.8538961038961039,57.501421137784774,0.01292131,6.742804444444446
3081,"frozenset({'26000030', '26000021', '27000000'})","frozenset({'26000038', '28000000', '26000014'})",0.01485,0.0154,0.01315,0.8855218855218855,57.50142113778477,0.01292131,8.600770588235292
3082,"frozenset({'26000021', '26000038', '27000000'})","frozenset({'26000030', '28000000', '26000014'})",0.0147,0.01605,0.01315,0.8945578231292517,55.73568991459513,0.012914065,9.331654838709676
3083,"frozenset({'26000014', '26000021', '27000000'})","frozenset({'26000030', '26000038', '28000000'})",0.01565,0.0159,0.01315,0.840255591054313,52.84626358832157,0.012901165000000001,6.160465999999997
3084,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'26000021', '28000000', '26000014'})",0.01425,0.0227,0.01315,0.9228070175438596,40.65229152175593,0.012826525,12.660477272727269
3085,"frozenset({'26000030', '26000014', '27000000'})","frozenset({'26000021', '26000038', '28000000'})",0.0147,0.01615,0.01315,0.8945578231292517,55.39057728354499,0.012912595,9.330706451612903
3086,"frozenset({'26000014', '26000038', '27000000'})","frozenset({'26000030', '26000021', '28000000'})",0.0147,0.01705,0.01315,0.8945578231292517,52.46673449438427,0.012899365,9.322170967741934
3087,"frozenset({'26000030', '26000021', '26000038'})","frozenset({'26000014', '28000000', '27000000'})",0.01515,0.01485,0.01315,0.8679867986798679,58.45028947339178,0.012925022500000001,7.462511249999998
3088,"frozenset({'26000021', '26000038', '26000014'})","frozenset({'26000030', '28000000', '27000000'})",0.0155,0.01415,0.01315,0.8483870967741935,59.956685284395306,0.012930675,6.502414893617021
3089,"frozenset({'26000030', '26000038', '26000014'})","frozenset({'26000021', '28000000', '27000000'})",0.01465,0.01585,0.01315,0.8976109215017065,56.631603880233854,0.0129177975,9.611865000000003
3090,"frozenset({'26000030', '27000000'})","frozenset({'26000021', '26000038', '28000000', '26000014'})",0.01535,0.0147,0.01315,0.8566775244299674,58.277382614283496,0.012924355,6.8747068181818145
3091,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000021', '28000000', '26000014'})",0.0153,0.01535,0.01315,0.8594771241830066,55.99199506078219,0.012915145,7.007044186046515
3092,"frozenset({'28000000', '26000021', '26000010', '26000030', '26000038'})",frozenset({'27000000'}),0.01355,0.0237,0.01315,0.970479704797048,40.948510750930296,0.012828865,33.072162500000076
3093,"frozenset({'28000000', '26000021', '26000010', '26000030', '27000000'})",frozenset({'26000038'}),0.0135,0.0447,0.01315,0.9740740740740741,21.79136631038197,0.01254655,36.84728571428574
3094,"frozenset({'28000000', '26000021', '26000010', '26000038', '27000000'})",frozenset({'26000030'}),0.01375,0.06815,0.01315,0.9563636363636364,14.033215500566932,0.0122129375,21.35489583333336
3095,"frozenset({'28000000', '26000021', '26000030', '26000038', '27000000'})",frozenset({'26000010'}),0.01315,0.0747,0.01315,1.0,13.386880856760374,0.012167695,inf
3096,"frozenset({'28000000', '26000010', '26000030', '26000038', '27000000'})",frozenset({'26000021'}),0.01335,0.203,0.01315,0.9850187265917603,4.852308997988967,0.01043995,53.19974999999987
3097,"frozenset({'26000021', '26000010', '26000030', '26000038', '27000000'})",frozenset({'28000000'}),0.0137,0.244,0.01315,0.9598540145985401,3.9338279286825415,0.0098072,18.831272727272726
3098,"frozenset({'26000030', '26000021', '26000010', '28000000'})","frozenset({'26000038', '27000000'})",0.0147,0.0153,0.01315,0.8945578231292517,58.46783157707527,0.01292509,9.338767741935483
3099,"frozenset({'26000021', '26000010', '26000038', '28000000'})","frozenset({'26000030', '27000000'})",0.01465,0.01535,0.01315,0.8976109215017065,58.4762815310558,0.0129251225,9.616748333333337
3100,"frozenset({'26000021', '26000010', '28000000', '27000000'})","frozenset({'26000030', '26000038'})",0.01425,0.02,0.01315,0.9228070175438596,46.14035087719298,0.012865,12.695454545454542
3101,"frozenset({'26000030', '26000021', '26000038', '28000000'})","frozenset({'26000010', '27000000'})",0.0137,0.0158,0.01315,0.9598540145985401,60.75025408851519,0.01293354,24.51552727272727
3102,"frozenset({'26000030', '26000021', '28000000', '27000000'})","frozenset({'26000010', '26000038'})",0.0139,0.02445,0.01315,0.946043165467626,38.69297200276589,0.012810145,18.080193333333373
3103,"frozenset({'26000021', '26000038', '28000000', '27000000'})","frozenset({'26000030', '26000010'})",0.0138,0.02965,0.01315,0.9528985507246377,32.13823105310751,0.01274083,20.60127692307693
3104,"frozenset({'26000030', '26000010', '26000038', '28000000'})","frozenset({'26000021', '27000000'})",0.0155,0.01845,0.01315,0.8483870967741935,45.98304047556604,0.012864025,6.474053191489362
3105,"frozenset({'26000030', '26000010', '28000000', '27000000'})","frozenset({'26000021', '26000038'})",0.01375,0.02115,0.01315,0.9563636363636364,45.21813883516012,0.0128591875,22.431979166666693
3106,"frozenset({'26000010', '26000038', '28000000', '27000000'})","frozenset({'26000030', '26000021'})",0.01395,0.0234,0.01315,0.942652329749104,40.284287596115554,0.01282357,17.029462500000005
3107,"frozenset({'26000030', '26000038', '28000000', '27000000'})","frozenset({'26000021', '26000010'})",0.01335,0.0268,0.01315,0.9850187265917603,36.75443009670747,0.01279222,64.96109999999983
3108,"frozenset({'26000030', '26000021', '26000010', '26000038'})","frozenset({'28000000', '27000000'})",0.0142,0.01725,0.01315,0.926056338028169,53.68442539293733,0.01290505,13.290523809523808
3109,"frozenset({'26000030', '26000021', '26000010', '27000000'})","frozenset({'26000038', '28000000'})",0.0141,0.02215,0.01315,0.9326241134751774,42.10492611626083,0.012837685,14.513352631578963
3110,"frozenset({'26000021', '26000010', '26000038', '27000000'})","frozenset({'26000030', '28000000'})",0.0144,0.02815,0.01315,0.9131944444444445,32.440299980264456,0.01274464,11.195712000000011
3111,"frozenset({'26000030', '26000021', '26000038', '27000000'})","frozenset({'26000010', '28000000'})",0.01385,0.0332,0.01315,0.9494584837545127,28.59814710103954,0.01269018,19.128828571428592
3112,"frozenset({'26000030', '26000010', '26000038', '27000000'})","frozenset({'26000021', '28000000'})",0.014,0.0694,0.01315,0.9392857142857143,13.534376286537668,0.0121784,15.327529411764704
3113,"frozenset({'26000021', '26000038', '28000000'})","frozenset({'26000030', '26000010', '27000000'})",0.01615,0.01445,0.01315,0.8142414860681114,56.34889176941948,0.0129166325,5.305544166666666
3114,"frozenset({'26000021', '28000000', '27000000'})","frozenset({'26000030', '26000010', '26000038'})",0.01585,0.01755,0.01315,0.8296529968454259,47.273675033927404,0.0128718325,5.767345370370372
3115,"frozenset({'26000010', '28000000', '27000000'})","frozenset({'26000030', '26000021', '26000038'})",0.0146,0.01515,0.01315,0.9006849315068494,59.45115059451151,0.01292881,9.916420689655178
3116,"frozenset({'26000030', '26000038', '28000000'})","frozenset({'26000021', '26000010', '27000000'})",0.0159,0.01505,0.01315,0.8270440251572326,54.9530913725736,0.012910705,5.694801818181816
3117,"frozenset({'26000030', '28000000', '27000000'})","frozenset({'26000021', '26000010', '26000038'})",0.01415,0.0161,0.01315,0.9293286219081273,57.72227465267871,0.012922185000000001,13.92218500000001
3118,"frozenset({'26000038', '28000000', '27000000'})","frozenset({'26000030', '26000021', '26000010'})",0.014,0.01635,0.01315,0.9392857142857143,57.44866754041066,0.0129211,16.20129411764706
3119,"frozenset({'26000030', '26000021', '26000010'})","frozenset({'26000038', '28000000', '27000000'})",0.01635,0.014,0.01315,0.8042813455657493,57.44866754041066,0.0129211,5.03784375
3120,"frozenset({'26000021', '26000010', '26000038'})","frozenset({'26000030', '28000000', '27000000'})",0.0161,0.01415,0.01315,0.8167701863354038,57.72227465267871,0.012922185000000001,5.380401694915255
3121,"frozenset({'26000021', '26000010', '27000000'})","frozenset({'26000030', '26000038', '28000000'})",0.01505,0.0159,0.01315,0.8737541528239203,54.9530913725736,0.012910705,7.795107894736845
3122,"frozenset({'26000030', '26000021', '26000038'})","frozenset({'26000010', '28000000', '27000000'})",0.01515,0.0146,0.01315,0.8679867986798679,59.4511505945115,0.01292881,7.464404999999998
3123,"frozenset({'26000030', '26000021', '27000000'})","frozenset({'26000010', '26000038', '28000000'})",0.01485,0.01715,0.01315,0.8855218855218855,51.633929184949594,0.0128953225,8.58548382352941
3124,"frozenset({'26000021', '26000038', '27000000'})","frozenset({'26000030', '26000010', '28000000'})",0.0147,0.0233,0.01315,0.8945578231292517,38.39303961928119,0.01280749,9.262896774193548
3125,"frozenset({'26000030', '26000010', '27000000'})","frozenset({'26000021', '26000038', '28000000'})",0.01445,0.01615,0.01315,0.9100346020761246,56.34889176941948,0.0129166325,10.935871153846161
3126,"frozenset({'26000010', '26000038', '27000000'})","frozenset({'26000030', '26000021', '28000000'})",0.0148,0.01705,0.01315,0.8885135135135135,52.11222953158437,0.01289766,8.816763636363634
3127,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'26000021', '26000010', '28000000'})",0.01425,0.0172,0.01315,0.9228070175438596,53.6515707874337,0.0129049,12.73172727272727
3128,"frozenset({'26000010', '27000000'})","frozenset({'26000030', '26000021', '26000038', '28000000'})",0.0158,0.0137,0.01315,0.8322784810126581,60.75025408851519,0.01293354,5.880581132075467
3129,"frozenset({'26000030', '27000000'})","frozenset({'26000021', '26000010', '26000038', '28000000'})",0.01535,0.01465,0.01315,0.8566775244299674,58.4762815310558,0.0129251225,6.8750556818181785
3130,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000021', '26000010', '28000000'})",0.0153,0.0147,0.01315,0.8594771241830066,58.46783157707528,0.01292509,7.011669767441863
3131,"frozenset({'28000000', '26000021', '26000010', '26000030', '26000038', '27000000'})",frozenset({'26000014'}),0.01315,0.10875,0.01315,1.0,9.195402298850574,0.0117199375,inf
3132,"frozenset({'28000000', '26000021', '26000010', '26000014', '26000030', '27000000'})",frozenset({'26000038'}),0.01345,0.0447,0.01315,0.9776951672862454,21.87237510707484,0.012548785,42.82928333333341
3133,"frozenset({'28000000', '26000021', '26000010', '26000014', '26000038', '27000000'})",frozenset({'26000030'}),0.01375,0.06815,0.01315,0.9563636363636364,14.033215500566932,0.0122129375,21.35489583333336
3134,"frozenset({'28000000', '26000021', '26000014', '26000030', '26000038', '27000000'})",frozenset({'26000010'}),0.01315,0.0747,0.01315,1.0,13.386880856760374,0.012167695,inf
3135,"frozenset({'28000000', '26000010', '26000014', '26000030', '26000038', '27000000'})",frozenset({'26000021'}),0.01335,0.203,0.01315,0.9850187265917603,4.852308997988967,0.01043995,53.19974999999987
3136,"frozenset({'28000000', '26000021', '26000010', '26000030', '26000038', '26000014'})",frozenset({'27000000'}),0.01345,0.0237,0.01315,0.9776951672862454,41.25296064498926,0.012831235,43.770783333333405
3137,"frozenset({'26000021', '26000010', '26000014', '26000030', '26000038', '27000000'})",frozenset({'28000000'}),0.0134,0.244,0.01315,0.9813432835820896,4.021898703205285,0.009880400000000001,40.52160000000001
3138,"frozenset({'28000000', '26000021', '26000010', '26000030', '27000000'})","frozenset({'26000038', '26000014'})",0.0135,0.02115,0.01315,0.9740740740740741,46.05551177655197,0.012864475,37.75564285714288
3139,"frozenset({'28000000', '26000021', '26000010', '26000038', '27000000'})","frozenset({'26000030', '26000014'})",0.01375,0.0183,0.01315,0.9563636363636364,52.26030799801292,0.012898375,22.497291666666694
3140,"frozenset({'28000000', '27000000', '26000021', '26000010', '26000014'})","frozenset({'26000030', '26000038'})",0.0141,0.02,0.01315,0.9326241134751774,46.63120567375887,0.012868000000000001,14.545263157894752
3141,"frozenset({'28000000', '26000021', '26000030', '26000038', '27000000'})","frozenset({'26000010', '26000014'})",0.01315,0.02615,0.01315,1.0,38.24091778202677,0.0128061275,inf
3142,"frozenset({'28000000', '27000000', '26000021', '26000030', '26000014'})","frozenset({'26000010', '26000038'})",0.0138,0.02445,0.01315,0.9528985507246377,38.973355857858394,0.01281259,20.71167692307693
3143,"frozenset({'28000000', '27000000', '26000021', '26000038', '26000014'})","frozenset({'26000030', '26000010'})",0.0138,0.02965,0.01315,0.9528985507246377,32.13823105310751,0.01274083,20.60127692307693
3144,"frozenset({'28000000', '26000010', '26000030', '26000038', '27000000'})","frozenset({'26000021', '26000014'})",0.01335,0.04005,0.01315,0.9850187265917603,24.594724758845448,0.0126153325,64.07666249999984
3145,"frozenset({'28000000', '27000000', '26000010', '26000030', '26000014'})","frozenset({'26000021', '26000038'})",0.0137,0.02115,0.01315,0.9598540145985401,45.38316853893807,0.012860245000000001,24.382263636363632
3146,"frozenset({'28000000', '27000000', '26000010', '26000038', '26000014'})","frozenset({'26000030', '26000021'})",0.01395,0.0234,0.01315,0.942652329749104,40.284287596115554,0.01282357,17.029462500000005
3147,"frozenset({'28000000', '27000000', '26000030', '26000038', '26000014'})","frozenset({'26000021', '26000010'})",0.01335,0.0268,0.01315,0.9850187265917603,36.75443009670747,0.01279222,64.96109999999983
3148,"frozenset({'28000000', '26000021', '26000010', '26000030', '26000038'})","frozenset({'26000014', '27000000'})",0.01355,0.01705,0.01315,0.970479704797048,56.919630779885516,0.0129189725,33.29743125000007
3149,"frozenset({'28000000', '26000021', '26000010', '26000030', '26000014'})","frozenset({'26000038', '27000000'})",0.0142,0.0153,0.01315,0.926056338028169,60.5265580410568,0.01293274,13.316895238095237
3150,"frozenset({'28000000', '26000021', '26000010', '26000038', '26000014'})","frozenset({'26000030', '27000000'})",0.0143,0.01535,0.01315,0.9195804195804196,59.90751919090681,0.012930495,12.243908695652175
3151,"frozenset({'28000000', '26000021', '26000030', '26000038', '26000014'})","frozenset({'26000010', '27000000'})",0.01345,0.0158,0.01315,0.9776951672862454,61.87944096748388,0.01293749,44.124966666666744
3152,"frozenset({'28000000', '26000010', '26000030', '26000038', '26000014'})","frozenset({'26000021', '27000000'})",0.01375,0.01845,0.01315,0.9563636363636364,51.83542744518354,0.0128963125,22.493854166666694
3153,"frozenset({'26000021', '26000010', '26000030', '26000038', '27000000'})","frozenset({'28000000', '26000014'})",0.0137,0.04205,0.01315,0.9598540145985401,22.82649261827682,0.012573915,23.86166363636363
