index,rank,troop,building,spell,common,rare,epic,legendary,elixir,conf_synergy,lift_synergy,levelSum,avgSpeed,avgSpellDuration,totalHP,totalDMG,avgAS,totalUnitsCount,abilityCount,avgRange,totalGroundT,totalAirT,totalBuildingT,totalBuffCount,totalProjectiles
9252,Champion,6,0,2,4,0,1,3,4.125,1675.1296657950431,44065.71873831443,104,67.5,0.0,11098,2303,1.5333333333333334,11,4,2375.0,8,5,2,1,1
9253,Champion,5,1,2,1,5,1,1,3.75,7976.071269516724,329475.8333952707,104,75.0,11.0,6074,2193,1.6000000000000003,12,1,3175.0,8,3,2,1,1
9254,Champion,7,0,1,2,1,2,3,4.25,1538.7543915952147,39956.72651005609,104,90.0,1.5,10928,1902,1.6428571428571428,11,4,2368.75,8,3,1,0,1
9255,Champion,5,0,3,1,1,5,1,4.5,3949.1166426428695,97056.1775311336,102,69.0,0.8666666666666667,11077,1628,1.6800000000000002,6,2,3431.25,8,5,1,1,2
9256,Champion,6,0,2,3,1,1,3,4.25,2782.666312166379,94507.5795138942,104,67.5,0.0,11098,2987,1.5333333333333334,11,4,2187.5,8,5,2,1,1
9257,Champion,4,1,3,2,1,3,2,3.375,7216.297561295967,209458.59393491264,104,71.25,7.275,7542,642,2.8200000000000003,4,3,4437.5,8,5,1,2,1
9258,Champion,5,1,2,3,0,4,1,3.5,2706.854619332255,93527.1019906371,104,78.0,10.366666666666667,10416,2513,1.5499999999999998,7,3,2450.0,8,4,1,2,0
9259,Champion,6,0,2,2,2,3,1,3.625,0.0,0.0,104,67.5,1.5,10741,2205,1.5166666666666668,8,4,3312.5,8,3,1,1,1
9260,Champion,4,1,3,1,1,3,3,4.125,7274.598476462483,200369.9718613855,104,63.75,9.5,8622,2600,3.4200000000000004,4,2,3300.0,8,5,0,2,1
9261,Champion,6,0,2,2,2,3,1,4.0,0.0,0.0,104,65.0,0.55,11398,3844,1.7333333333333334,8,3,2787.5,8,4,1,2,0
9262,Champion,3,1,4,1,1,4,2,3.375,24559.56375724402,684163.325409122,104,70.0,11.82,4870,546,3.6,3,1,3525.0,8,5,0,2,1
9263,Champion,6,0,2,1,1,2,4,3.875,53682.66110481723,1437721.7738654488,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
9264,Champion,5,0,3,2,3,2,1,3.0,9979.190552230915,372997.8069541841,104,96.0,1.3666666666666665,6442,1741,1.0799999999999998,7,2,2800.0,8,3,1,2,1
9265,Champion,5,0,3,0,2,4,2,4.0,4202.571221475681,147827.29482892848,104,75.0,1.3666666666666665,10405,2557,1.48,5,3,3200.0,8,3,1,2,1
9266,Champion,6,0,2,2,3,2,1,3.5,0.0,0.0,104,72.5,3.0,8419,1966,1.1666666666666667,7,5,2762.5,8,5,1,1,1
9267,Champion,5,1,2,3,2,1,2,2.75,7483.591479346455,246893.16728784502,104,102.0,10.0,5766,2595,1.366666666666667,12,1,2687.5,8,3,1,0,2
9268,Champion,4,2,2,5,1,1,1,3.0,34409.27346951916,1256494.155553673,104,82.5,15.0,6074,2113,0.8500000000000001,7,1,4075.0,8,4,0,0,2
9269,Champion,5,0,3,0,1,6,1,4.25,7884.430942810852,197018.79647463973,104,63.0,0.8666666666666667,11166,1623,1.6800000000000002,5,3,2831.25,8,5,1,1,2
9270,Champion,4,1,3,3,2,1,2,3.25,53694.56886649126,1497170.501103927,101,90.0,7.5,4742,2734,1.2,8,2,3325.0,8,4,0,0,3
9271,Champion,3,2,3,2,2,2,2,3.625,11490.713003783225,430191.1606834594,104,70.0,12.22,6654,2999,1.12,5,1,4450.0,8,4,0,1,2
9272,Champion,5,0,3,2,2,4,0,4.0,1664.91933214317,47451.98259027741,104,66.0,2.6666666666666665,5061,2916,1.94,12,2,3400.0,8,5,1,2,2
9273,Champion,7,0,1,4,1,2,1,4.0,0.0,0.0,104,79.28571428571429,0.0,11385,1542,1.1428571428571428,29,2,1925.0,8,4,1,0,1
9274,Champion,6,0,2,3,1,1,3,3.125,7630.049241447619,319851.76981609897,104,77.5,0.0,7426,3316,1.55,12,2,2437.5,8,3,1,0,2
9275,Champion,6,0,2,2,1,5,0,3.875,0.0,0.0,103,80.0,0.5,7768,2196,1.2,16,2,3018.75,8,4,2,1,1
9276,Champion,5,1,2,3,2,1,2,2.75,7483.59147934641,246893.16728784563,104,102.0,10.0,5766,2595,1.3666666666666665,12,1,2687.5,8,3,1,0,2
9277,Champion,6,0,2,4,1,3,0,3.5,0.0,0.0,104,90.0,0.0,8215,2387,1.3833333333333335,18,2,1962.5,8,4,1,1,1
9278,Champion,5,1,2,3,4,0,1,2.625,78921.74504339756,3243635.4221488307,104,87.0,10.0,5821,2417,1.2333333333333332,7,2,2806.25,8,4,2,0,2
9279,Champion,6,0,2,1,1,2,4,3.875,53682.66110481803,1437721.773865459,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
9280,Champion,6,0,2,2,1,4,1,3.875,0.0,0.0,104,67.5,3.0,9975,4361,1.95,10,2,2662.5,8,4,1,2,0
9281,Champion,5,1,2,3,1,2,2,2.75,7157.342842158853,200900.77562893677,104,102.0,12.666666666666666,5766,1763,1.366666666666667,12,1,2812.5,8,3,1,1,1
9282,Champion,6,0,2,4,2,1,1,3.25,19736.3810169232,798021.1317789044,104,72.5,0.0,7796,3275,1.4166666666666667,12,0,3037.5,8,4,1,0,2
9283,Champion,7,0,1,2,0,2,4,3.625,10.135003340700472,140.00064902147702,104,77.14285714285714,0.0,11379,1703,1.3857142857142857,15,5,3043.75,8,4,1,1,0
9284,Champion,6,0,2,0,2,2,4,3.875,5407.261011148252,146103.91621946133,104,70.0,0.0,6462,2240,1.25,6,6,4106.25,8,4,0,0,2
9285,Champion,5,0,3,2,1,3,2,4.0,1905.9515877549252,71887.18351666939,104,72.0,1.3333333333333333,8782,2947,1.42,21,3,1862.5,8,5,1,2,1
9286,Champion,4,1,3,2,2,3,1,3.375,18951.41650210404,572320.540854057,104,75.0,12.0,6006,1066,1.28,6,0,3712.5,8,4,0,1,1
9287,Champion,5,1,2,1,2,3,2,3.125,15791.362297777127,428131.2263474345,104,84.0,10.0,5492,1203,1.1,25,2,3618.75,8,3,1,0,2
9288,Champion,6,0,2,1,1,2,4,3.875,53682.66110481715,1437721.7738654776,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
9289,Champion,6,0,2,2,1,4,1,4.5,2580.672445470662,53644.07010046548,104,62.5,0.75,12494,2212,1.7166666666666666,6,3,2631.25,8,5,1,0,2
9290,Champion,5,0,3,0,2,5,1,3.375,3472.5096078983424,95745.51207108292,103,63.0,2.3666666666666667,7443,1751,1.58,5,4,3312.5,8,4,1,2,1
9291,Champion,5,1,2,3,2,1,2,2.75,7483.5914793463835,246893.16728784645,104,102.0,10.0,5766,2595,1.366666666666667,12,1,2687.5,8,3,1,0,2
9292,Champion,3,2,3,2,2,2,2,3.625,11490.71300378323,430191.1606834596,104,70.0,12.22,6654,2999,1.1199999999999999,5,1,4450.0,8,4,0,1,2
9293,Champion,5,0,3,0,0,6,2,4.25,8810.714003467529,234668.27112474074,104,63.0,0.8666666666666667,10985,1356,1.7,5,3,3318.75,8,5,1,1,2
9294,Champion,5,0,3,1,0,5,2,4.0,4615.024573014629,127977.1926740099,104,75.0,1.7,10327,3105,1.7600000000000002,5,3,2750.0,8,5,1,3,0
9295,Champion,5,1,2,4,2,0,2,3.0,11381.313323593899,434024.5217019528,104,90.0,10.0,6375,2439,1.9166666666666667,11,1,4062.5,8,4,0,0,2
9296,Champion,6,0,2,1,3,3,1,3.875,0.0,0.0,103,62.5,3.0,10567,3857,1.8666666666666665,8,3,2912.5,8,4,1,2,0
9297,Champion,5,0,3,2,2,2,2,3.75,17535.763537994742,468515.17582260177,104,84.0,0.0,5504,3281,1.5400000000000003,10,3,3225.0,8,3,0,0,3
9298,Champion,6,0,2,4,1,2,1,4.25,2745.0296168334326,93886.73495310581,104,72.5,0.0,8088,2861,1.45,31,2,1625.0,8,5,2,1,1
9299,Champion,6,0,2,1,1,2,4,3.875,53682.66110481917,1437721.7738654553,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
9300,Champion,6,0,2,4,0,1,3,4.125,1675.1296657950443,44065.71873831443,104,67.5,0.0,11098,2303,1.5333333333333332,11,4,2375.0,8,5,2,1,1
9301,Champion,6,0,2,2,1,2,3,3.75,39024.45283454125,1033761.5594294396,104,77.5,4.0,9329,2338,1.3,8,4,2031.25,8,4,1,2,0
9302,Champion,5,0,3,2,2,2,2,3.75,17535.763537994808,468515.1758226025,104,84.0,0.0,5504,3281,1.54,10,3,3225.0,8,3,0,0,3
9303,Champion,6,0,2,2,1,3,2,3.375,10668.997467933172,299154.2366905869,104,85.0,0.0,5602,1587,1.45,25,3,3037.5,8,2,0,0,2
9304,Champion,4,1,3,4,3,0,1,2.75,13500.276213071826,504739.2639476684,104,82.5,8.25,6162,1704,1.3199999999999998,7,0,2925.0,8,2,1,2,2
9305,Champion,5,0,3,0,0,6,2,3.875,2275.87129335568,63063.34315590847,104,75.0,1.7,9033,2171,1.6400000000000001,5,3,3162.5,8,4,1,2,1
9306,Champion,4,0,4,2,1,3,2,3.875,5028.923131081954,132571.5322497347,104,63.75,2.775,6847,2194,1.6,4,2,3650.0,8,6,0,2,1
9307,Champion,6,0,2,3,0,4,1,3.75,177.96144752980516,2122.951138485664,104,82.5,0.5,8751,1391,1.4166666666666667,31,1,1862.5,8,5,3,1,1
9308,Champion,6,0,2,3,4,0,1,3.0,17662.575117749697,717812.7171667275,104,92.5,0.0,5700,4079,1.8500000000000003,12,1,1993.75,8,4,2,0,2
9309,Champion,5,1,2,3,2,1,2,2.75,7483.591479346448,246893.16728784583,104,102.0,10.0,5766,2595,1.3666666666666665,12,1,2687.5,8,3,1,0,2
9310,Champion,6,0,2,2,1,2,3,3.75,2671.736517201251,107918.64853850208,104,85.0,0.0,12337,2095,1.3166666666666667,10,3,2275.0,8,4,1,1,1
9311,Champion,6,0,2,3,4,0,1,2.625,15261.697499582768,641613.0068492551,104,92.5,1.5,5700,2287,1.8499999999999999,12,1,2181.25,8,3,2,1,1
9312,Champion,4,1,3,0,3,5,0,4.0,7200.517776647494,205316.41464551003,104,63.75,14.775,8012,1372,3.28,4,3,2925.0,8,4,1,2,1
9313,Champion,6,0,2,4,0,1,3,4.125,1675.1296657950431,44065.71873831443,104,67.5,0.0,11098,2303,1.5333333333333332,11,4,2375.0,8,5,2,1,1
9314,Champion,4,1,3,2,3,2,1,3.125,15581.83135428824,472271.8263325852,104,97.5,7.5,4849,2095,0.9800000000000001,14,1,2806.25,8,2,1,0,3
9315,Champion,6,0,2,2,2,3,1,3.875,0.0,0.0,104,67.5,3.0,9834,3604,1.7666666666666666,10,2,2912.5,8,4,1,2,0
9316,Champion,6,0,2,3,1,1,3,3.125,7630.049241447619,319851.76981609897,103,77.5,0.0,6981,3144,1.3833333333333335,8,3,3075.0,8,4,1,0,2
9317,Champion,5,1,2,2,3,2,1,2.875,7174.498074022398,316747.6371998943,103,69.0,10.0,7538,2353,1.7333333333333332,7,3,2756.25,8,3,2,1,2
9318,Champion,6,0,2,1,3,2,2,3.75,1540.1886125612637,40948.49896695303,104,67.5,0.0,12013,2882,1.4666666666666668,6,5,2100.0,8,4,1,1,1
9319,Champion,6,0,2,1,2,1,4,3.875,14482.58141687791,433203.1718874201,104,80.0,4.0,11853,1793,1.2666666666666666,6,4,2431.25,8,4,1,2,0
9320,Champion,6,0,2,3,0,4,1,4.375,2016.6483281145802,43997.249041119176,104,72.5,1.3,10834,1787,1.7333333333333334,11,2,2768.75,8,5,1,1,1
9321,Champion,6,0,2,3,1,1,3,3.125,7630.049241447619,319851.76981609897,104,77.5,0.0,7007,3155,1.3833333333333335,8,3,3075.0,8,4,1,0,2
9322,Champion,6,0,2,1,1,3,3,3.875,1540.1886125612637,40948.49896695303,104,77.5,0.0,8924,2834,1.7000000000000002,22,3,3237.5,8,3,1,1,1
9323,Champion,4,1,3,4,3,0,1,2.875,13500.276213071655,504739.2639476684,104,82.5,8.25,6162,1473,1.32,7,0,2987.5,8,1,1,1,2
9324,Champion,7,0,1,4,1,3,0,3.0,2969.9232093339015,120821.22062465241,102,100.71428571428571,1.1,8558,1954,1.3142857142857143,15,1,2525.0,8,5,1,1,0
9325,Champion,3,2,3,3,1,2,2,3.5,23187.735688829398,761936.4509992243,104,70.0,12.22,6259,2921,1.06,5,1,4450.0,8,4,0,1,2
9326,Champion,5,0,3,0,0,6,2,3.875,2275.8712933556744,63063.34315590846,104,75.0,1.7,9033,2171,1.64,5,3,3162.5,8,4,1,2,1
9327,Champion,6,0,2,5,0,0,3,3.125,3895.0559511191223,137452.6400383696,104,77.5,0.0,7363,1779,1.2166666666666666,12,3,2862.5,8,4,1,1,1
9328,Champion,6,0,2,1,1,2,4,3.875,53682.66110481758,1437721.7738654544,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
9329,Champion,4,1,3,3,0,4,1,3.625,9049.15965969994,246037.20853212773,104,75.0,12.0,6034,1939,2.2199999999999998,6,1,4962.5,8,4,0,1,1
9330,Champion,7,0,1,2,2,1,3,4.125,2671.736517201251,107918.64853850208,104,83.57142857142857,0.0,13429,1828,1.442857142857143,16,2,2243.75,8,5,2,0,1
9331,Champion,5,1,2,4,2,1,1,3.125,14365.84234138087,522274.802941079,104,90.0,10.0,5703,2351,1.7333333333333336,17,0,3868.75,8,3,1,0,2
9332,Champion,6,0,2,2,1,2,3,3.875,1910.447093041195,71929.23327829975,104,75.0,0.0,10975,3939,1.6333333333333335,10,4,2025.0,8,5,1,1,1
9333,Champion,5,0,3,1,2,4,1,3.5,3472.509607898347,95745.51207108307,104,63.0,0.3666666666666667,7443,1899,1.58,5,4,3187.5,8,4,1,1,2
9334,Champion,6,0,2,1,1,2,4,3.875,53682.66110481806,1437721.7738654483,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
9335,Champion,5,1,2,2,1,2,3,2.875,6247.662831265425,174869.18728267707,104,90.0,10.366666666666667,6310,1827,1.3333333333333333,8,2,3787.5,8,3,1,1,1
9336,Champion,5,1,2,1,2,4,1,5.0,552.9504735088603,6743.417958679185,104,69.0,24.166666666666668,9809,1316,1.2333333333333334,24,1,2056.25,7,5,2,1,1
9337,Champion,6,0,2,2,2,3,1,3.875,0.0,0.0,102,67.5,3.0,9834,3604,1.7666666666666668,10,2,2912.5,8,4,1,2,0
9338,Champion,6,0,2,4,1,2,1,4.125,2638.3713506457693,90350.50706600644,104,77.5,0.0,8311,3651,1.6500000000000001,14,2,2487.5,8,5,1,0,2
9339,Champion,5,0,3,3,2,2,1,3.75,1271.4960958702536,26113.111159012733,104,81.0,0.0,6054,2356,1.56,20,2,3587.5,8,4,1,1,2
9340,Champion,7,0,1,3,1,2,2,4.125,0.0,0.0,104,77.14285714285714,0.0,9910,3551,2.142857142857143,10,2,3450.0,8,4,1,1,0
9341,Champion,3,2,3,3,1,2,2,3.5,23187.735688829955,761936.4509992356,104,70.0,12.22,6259,2921,1.06,5,1,4450.0,8,4,0,1,2
9342,Champion,7,0,1,4,0,1,3,3.25,11.023301213040897,148.07084383832708,104,94.28571428571429,0.0,8984,1270,1.1,23,3,1931.25,8,4,1,1,0
9343,Champion,6,0,2,1,3,2,2,3.75,1540.188612561259,40948.49896695298,104,67.5,0.0,12013,2882,1.4666666666666666,6,5,2100.0,8,4,1,1,1
9344,Champion,5,1,2,0,1,6,1,4.5,1671.0899130884302,44493.12192898431,104,63.0,7.533333333333334,11128,1976,3.0666666666666664,5,3,3137.5,8,4,1,1,1
9345,Champion,5,0,3,3,1,4,0,3.5,0.0,0.0,103,72.0,2.0,8223,2903,1.54,9,1,2537.5,8,5,1,2,1
9346,Champion,4,0,4,1,1,5,1,3.8392857142857144,4861.2594612568455,180796.88273853157,104,82.5,0.0,4187,2068,1.225,23,1,1887.5,7,3,1,1,4
9347,Champion,5,1,2,2,3,2,1,2.875,7174.498074022465,316747.6371998939,104,69.0,10.0,7538,2353,1.7333333333333334,7,3,2756.25,8,3,2,1,2
9348,Champion,5,0,3,3,1,3,1,4.25,9661.410666065081,249056.74474095364,104,69.0,0.5,9196,2410,1.2799999999999998,7,3,2487.5,8,5,1,1,2
9349,Champion,3,1,4,1,1,4,2,3.5,25619.04739023865,710222.5001033561,104,70.0,9.82,5868,814,1.5,3,1,4275.0,8,5,0,2,1
9350,Champion,5,1,2,3,2,1,2,2.75,7483.5914793463835,246893.16728784645,104,102.0,10.0,5766,2595,1.3666666666666665,12,1,2687.5,8,3,1,0,2
9351,Champion,5,0,3,1,0,3,4,4.0,7353.528395208756,203978.70697836237,104,66.0,2.6666666666666665,9451,1475,1.2600000000000002,5,5,3425.0,8,5,0,2,1
9352,Champion,5,1,2,0,3,3,2,4.0,1135.6421567598866,50715.24756452822,104,84.0,10.0,7514,2903,1.4000000000000001,19,3,3162.5,8,4,1,0,2
9353,Champion,5,1,2,1,2,5,0,4.375,2692.2826395127977,68625.97380565602,104,63.0,23.7,13785,1947,1.383333333333333,5,3,2081.25,7,5,1,2,0
9354,Champion,5,0,3,2,2,2,2,3.75,17535.763537994768,468515.17582260125,104,84.0,0.0,5504,3281,1.54,10,3,3225.0,8,3,0,0,3
9355,Champion,6,0,2,2,1,3,2,4.25,3138.9729910642723,74425.77896491045,104,72.5,0.75,11111,1569,1.6166666666666665,10,2,2968.75,8,5,1,0,2
9356,Champion,5,1,2,1,1,5,1,4.5,1652.8919600873776,44332.60314863328,104,75.0,23.7,12298,1854,1.4333333333333336,6,3,2518.75,7,4,1,1,1
9357,Champion,5,0,3,1,2,3,2,3.375,359.5534131716381,10129.032487031842,104,57.0,2.0,7616,1749,1.36,5,5,3125.0,8,4,1,1,2
9358,Champion,5,1,2,0,4,4,0,3.625,2191.588584583859,62245.03174126373,104,75.0,17.033333333333335,8291,1505,2.7833333333333337,5,4,2800.0,8,4,1,1,1
9359,Champion,6,0,2,2,2,3,1,3.75,2094.8078492599284,58630.18635212035,104,67.5,4.0,11289,1928,1.2500000000000002,8,3,2350.0,8,4,1,2,0
9360,Champion,6,0,2,1,0,2,5,4.25,17099.308498123184,458549.4417299734,104,67.5,0.75,8899,2421,1.3499999999999999,6,5,3331.25,8,5,0,1,1
9361,Champion,5,1,2,1,3,3,1,4.25,4013.2588777089954,114316.96605191863,102,78.0,9.333333333333334,6259,607,2.75,15,2,3418.75,8,4,1,1,1
9362,Champion,5,1,2,2,4,1,1,4.0,2.5062906843170505,16.258527695575935,104,84.0,6.666666666666667,4377,1661,2.6666666666666665,15,2,3606.25,8,4,1,0,2
9363,Champion,5,0,3,2,2,2,2,3.75,17535.763537994746,468515.17582260264,104,84.0,0.0,5504,3281,1.5399999999999998,10,3,3225.0,8,3,0,0,3
9364,Champion,6,0,2,3,2,2,1,3.75,416.91765266017615,4971.634285134315,104,67.5,0.0,10424,2746,1.6833333333333336,20,2,2031.25,8,4,1,1,1
9365,Champion,6,0,2,3,1,1,3,3.75,0.8882978723404256,8.070194816850071,104,75.0,0.0,12766,1871,1.2499999999999998,10,4,2050.0,8,4,0,1,1
9366,Champion,5,0,3,0,1,5,2,4.125,5252.37206575063,124135.20233883648,104,69.0,0.8666666666666667,9769,1820,1.6199999999999999,7,2,2743.75,8,5,1,1,2
9367,Champion,4,1,3,1,2,4,1,3.875,13410.998139253528,366638.80175448686,104,67.5,14.5,6279,1597,3.4,6,1,3212.5,8,5,0,1,1
9368,Champion,5,0,3,1,0,5,2,4.0,4615.024573014596,127977.19267400951,104,75.0,1.7,10327,3105,1.7600000000000002,5,3,2750.0,8,5,1,3,0
9369,Champion,6,0,2,4,1,3,0,3.5,0.0,0.0,104,90.0,0.0,8215,2387,1.3833333333333335,18,2,1962.5,8,4,1,1,1
9370,Champion,5,1,2,3,0,4,1,3.625,797.5230494916891,21439.55264567069,104,66.0,10.366666666666667,9187,2237,1.3333333333333333,20,3,2925.0,8,4,1,2,0
9371,Champion,6,0,2,2,1,2,3,2.5,21412.447388764373,798908.3381905237,104,82.5,4.0,5753,2250,1.5,8,4,2193.75,8,4,1,1,1
9372,Champion,4,1,3,3,2,1,2,3.25,53694.56886649214,1497170.5011038678,104,90.0,7.5,4960,2918,1.2,8,2,3325.0,8,4,0,0,3
9373,Champion,5,1,2,3,4,0,1,2.625,78921.74504339292,3243635.422148751,104,87.0,10.0,5821,2417,1.2333333333333334,7,2,2806.25,8,4,2,0,2
9374,Champion,3,2,3,2,2,2,2,3.625,11490.713003783278,430191.1606834599,103,70.0,12.22,6654,2999,1.1199999999999999,5,1,4450.0,8,4,0,1,2
9375,Champion,5,1,2,3,2,2,1,3.0,2180.7921552612406,52954.63719408976,104,90.0,11.0,6679,2335,1.5166666666666666,8,1,3050.0,8,2,1,1,1
9376,Champion,6,0,2,0,2,5,1,3.75,0.9257142857142856,7.619047619047619,102,57.5,3.55,10299,1989,1.3333333333333333,6,6,2837.5,8,4,1,2,0
9377,Champion,4,1,3,0,1,4,3,4.0,5983.786844879717,169062.87697270734,103,67.5,9.5,8046,1686,3.3600000000000003,4,3,3562.5,8,4,0,1,1
9378,Champion,5,0,3,0,0,4,4,4.125,7274.598476462505,200369.97186138554,104,63.0,6.0,8953,3018,1.6800000000000002,5,3,3000.0,8,4,0,1,1
9379,Champion,6,0,2,3,1,1,3,3.625,4963.717790145852,194619.95588413294,104,72.5,0.0,10023,2783,1.3166666666666667,10,4,1925.0,8,5,2,1,1
9380,Champion,5,1,2,4,2,1,1,3.625,1028.7332611430184,23924.735705221614,104,102.0,10.0,9418,1479,1.1833333333333336,27,1,2087.5,8,4,1,1,1
9381,Champion,5,1,2,1,2,3,2,3.125,4206.074270514491,119523.69926695207,103,84.0,13.033333333333333,6643,1555,1.2666666666666666,8,2,3175.0,8,3,1,2,0
9382,Champion,6,0,2,1,1,2,4,3.875,53682.661104818246,1437721.7738654583,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
9383,Champion,5,0,3,0,2,5,1,4.25,7885.254752334666,197028.24228408435,104,69.0,0.8666666666666667,11314,2194,1.7600000000000002,5,2,2781.25,8,5,1,1,2
9384,Champion,6,0,2,2,2,3,1,3.75,1858.584589120995,41930.2941218285,104,67.5,0.55,10424,2598,1.6833333333333333,20,2,2218.75,8,4,1,2,0
9385,Champion,4,1,3,3,2,1,2,3.625,6670.032188491188,228558.13521705713,104,75.0,10.0,5544,2290,1.8199999999999998,5,2,5012.5,8,4,0,0,2
9386,Champion,6,0,2,1,1,2,4,3.875,53682.661104818115,1437721.7738654674,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
9387,Champion,6,0,2,2,1,2,3,3.125,1590.8568321425735,41800.48179825132,103,90.0,0.0,8642,1833,1.2500000000000002,11,3,2293.75,8,3,1,1,1
9388,Champion,4,1,3,0,2,5,1,3.625,4326.20943503856,126614.84547687214,104,67.5,6.275,7815,1920,3.54,4,2,3600.0,8,4,1,2,1
9389,Champion,5,1,2,3,3,1,1,4.125,2778.1672128605533,94467.82985166188,104,63.0,13.333333333333334,9727,3087,3.1999999999999997,10,3,1800.0,8,5,2,1,1
9390,Champion,6,0,2,2,1,3,2,3.875,1540.188612561259,40948.49896695298,104,72.5,3.0,9825,3473,1.8833333333333335,10,3,2787.5,8,4,1,2,0
9391,Champion,5,0,3,2,2,4,0,4.125,1647.6794900363632,42538.98891787156,104,69.0,0.5,9777,2668,1.3599999999999999,5,4,2762.5,8,5,0,1,2
9392,Champion,4,1,3,3,2,1,2,3.25,53694.5688664908,1497170.5011039001,104,90.0,7.5,4960,2918,1.2,8,2,3325.0,8,4,0,0,3
9393,Champion,5,1,2,1,2,3,2,3.125,15791.36229777715,428131.22634743137,104,84.0,10.0,5492,1203,1.0999999999999999,25,2,3618.75,8,3,1,0,2
9394,Champion,5,1,2,2,5,1,0,3.875,2.5062906843170505,16.258527695575935,103,90.0,6.666666666666667,4451,1540,2.6666666666666665,15,2,3481.25,8,4,1,0,2
9395,Champion,6,0,2,1,1,4,2,4.0,9329.85303165562,244626.38649845557,104,77.5,0.55,11500,2671,1.3999999999999997,6,4,2681.25,8,4,1,2,0
9396,Champion,4,1,3,3,2,1,2,3.25,53694.56886649169,1497170.5011039912,104,90.0,7.5,4960,2918,1.2,8,2,3325.0,8,4,0,0,3
9397,Champion,5,1,2,5,2,0,1,3.125,4830.323325982944,166800.58318875925,104,102.0,10.0,6652,2344,1.3499999999999999,11,1,2400.0,8,5,1,1,1
9398,Champion,3,2,3,3,1,2,2,3.5,23187.73568882989,761936.4509992348,104,70.0,12.22,6259,2921,1.06,5,1,4450.0,8,4,0,1,2
9399,Champion,6,1,1,1,4,2,1,4.625,0.0,0.0,104,65.0,38.0,12094,3545,1.5571428571428572,11,2,2537.5,7,3,1,1,0
9400,Champion,4,1,3,5,1,1,1,2.625,8969.624551595389,308159.515310258,104,90.0,8.525,4412,1496,2.38,8,0,4637.5,8,3,0,2,1
9401,Champion,5,1,2,3,2,2,1,3.0,2161.4104464521797,52682.706090863634,104,90.0,11.0,6617,2335,1.4500000000000002,10,1,2575.0,8,2,1,1,1
9402,Champion,5,1,2,1,3,3,1,4.0,1815.8997014463969,44823.16888879502,104,78.0,7.166666666666667,9543,2572,3.0666666666666664,5,3,2262.5,8,4,1,1,1
9403,Champion,5,1,2,2,1,5,0,3.75,1700.273458255295,48611.59955350881,104,90.0,16.366666666666667,7760,962,2.5833333333333335,19,2,1631.25,8,3,1,2,0
9404,Champion,5,0,3,1,3,3,1,3.5,8112.00176603636,329797.6118115476,104,96.0,0.8666666666666667,5569,2268,1.1800000000000002,7,2,3250.0,8,4,1,1,2
9405,Champion,4,1,3,5,1,1,1,2.625,8969.62455159536,308159.51531025826,104,90.0,8.525,4412,1496,2.38,8,0,4637.5,8,3,0,2,1
9406,Champion,4,1,3,2,3,2,1,3.0,19371.017957856195,663261.3988228005,104,90.0,7.5,5177,1831,0.72,12,1,2806.25,8,3,1,0,3
9407,Champion,5,0,3,0,1,6,1,4.375,7884.430942810893,197018.79647463877,104,63.0,0.8666666666666667,10747,1580,1.6199999999999999,5,3,3368.75,8,5,1,1,2
9408,Champion,5,0,3,2,2,2,2,3.5,13349.073766403084,408381.6604192237,104,84.0,0.0,5504,2321,1.5400000000000003,10,3,3287.5,8,3,0,0,3
9409,Champion,6,0,2,1,0,5,2,4.75,1849.5371583442993,39202.02641428971,104,62.5,0.75,14139,1910,1.4333333333333333,6,4,2456.25,8,5,1,0,2
9410,Champion,7,0,1,4,0,1,3,3.25,11.023301213040897,148.07084383832708,104,94.28571428571429,0.0,8984,1270,1.1,23,3,1931.25,8,4,1,1,0
9411,Champion,5,1,2,3,1,2,2,2.75,20427.26205436273,655012.7333360013,104,84.0,10.0,4770,1430,1.2166666666666666,13,2,3556.25,8,3,1,0,2
9412,Champion,6,0,2,2,1,2,3,3.75,39024.45283454125,1033761.5594294396,104,77.5,4.0,9329,2338,1.3,8,4,2031.25,8,4,1,2,0
9413,Champion,5,0,3,0,0,6,2,4.25,8810.714003467605,234668.27112474086,104,63.0,0.8666666666666667,10985,1356,1.7,5,3,3318.75,8,5,1,1,2
9414,Champion,5,1,2,3,2,2,1,3.0,2180.792155261241,52954.637194089766,104,90.0,11.0,6679,2335,1.5166666666666666,8,1,3050.0,8,2,1,1,1
9415,Champion,5,1,2,4,2,0,2,3.0,11381.313323593871,434024.52170195244,104,90.0,10.0,6375,2439,1.9166666666666667,11,1,4062.5,8,4,0,0,2
